	sequence_id	cluster_id
185	NC_020424	Birds
186	NC_007011	Birds
187	NC_024873	Birds
188	NC_024925	Birds
189	NC_027067	Birds
190	NC_028036	Birds
191	NC_024593	Birds
192	NC_028273	Birds
193	NC_030286	Birds
194	NC_002672	Birds
195	NC_015074	Birds
196	NC_025625	Birds
197	NC_007628	Birds
198	NC_000879	Birds
199	NC_029139	Birds
200	NC_029328	Birds
201	NC_025614	Birds
202	NC_030288	Birds
203	NC_026125	Birds
204	NC_022840	Birds
205	NC_028082	Birds
206	NC_027267	Birds
207	NC_028038	Birds
208	NC_028178	Birds
209	NC_025594	Birds
210	NC_027284	Birds
211	NC_020429	Birds
212	NC_010095	Birds
213	NC_024524	Birds
214	NC_025507	Birds
215	NC_020603	Birds
216	NC_020577	Birds
217	NC_020580	Birds
218	NC_015232	Birds
219	NC_029322	Birds
220	NC_024869	Birds
221	NC_007599	Birds
222	NC_026189	Birds
223	NC_031353	Birds
224	NC_007897	Birds
225	NC_004539	Birds
226	NC_027841	Birds
227	NC_029229	Birds
228	NC_018804	Birds
229	NC_025604	Birds
230	NC_000846	Birds
231	NC_029837	Birds
232	NC_014046	Birds
233	NC_000880	Birds
234	NC_020425	Birds
235	NC_025773	Birds
236	NC_011711	Birds
237	NC_025598	Birds
238	NC_025922	Birds
239	NC_023981	Birds
240	NC_031447	Birds
241	NC_020588	Birds
242	NC_027657	Birds
243	NC_012453	Birds
244	NC_015200	Birds
245	NC_026042	Birds
246	NC_010962	Birds
247	NC_030285	Birds
248	NC_018808	Birds
249	NC_024682	Birds
250	NC_007240	Birds
251	NC_029137	Birds
252	NC_029475	Birds
253	NC_026547	Birds
254	NC_021137	Birds
255	NC_019664	Birds
256	NC_023264	Birds
257	NC_026223	Birds
258	NC_012897	Birds
259	NC_029360	Birds
260	NC_027848	Birds
261	NC_010767	Birds
262	NC_025599	Birds
263	NC_015530	Birds
264	NC_024267	Birds
265	NC_015824	Birds
266	NC_011196	Birds
267	NC_020596	Birds
268	NC_027279	Birds
269	NC_024615	Birds
270	NC_027843	Birds
271	NC_025607	Birds
272	NC_015236	Birds
273	NC_013806	Birds
274	NC_028336	Birds
275	NC_008138	Birds
276	NC_029161	Birds
277	NC_002784	Birds
278	NC_007007	Birds
279	NC_029769	Birds
280	NC_015237	Birds
281	NC_025900	Birds
282	NC_024068	Birds
283	NC_024750	Birds
284	NC_020586	Birds
285	NC_005933	Birds
286	NC_025318	Birds
287	NC_025608	Birds
288	NC_020579	Birds
289	NC_025501	Birds
290	NC_028176	Birds
291	NC_015802	Birds
292	NC_027936	Birds
293	NC_001323	Birds
294	NC_000878	Birds
295	NC_028333	Birds
296	NC_025911	Birds
297	NC_020613	Birds
298	NC_002783	Birds
299	NC_020569	Birds
300	NC_018797	Birds
301	NC_024867	Birds
302	NC_013244	Birds
303	NC_022684	Birds
304	NC_025556	Birds
305	NC_023940	Birds
306	NC_024726	Birds
307	NC_013838	Birds
308	NC_026701	Birds
309	NC_023787	Birds
310	NC_031897	Birds
311	NC_011709	Birds
312	NC_029482	Birds
313	NC_024730	Birds
314	NC_029138	Birds
315	NC_022815	Birds
316	NC_021641	Birds
317	NC_026190	Birds
318	NC_024087	Birds
319	NC_002782	Birds
320	NC_023982	Birds
321	NC_008549	Birds
322	NC_025621	Birds
323	NC_024870	Birds
324	NC_024595	Birds
325	NC_021764	Birds
326	NC_029319	Birds
327	NC_020601	Birds
328	NC_025912	Birds
329	NC_028039	Birds
330	NC_031864	Birds
331	NC_029383	Birds
332	NC_024871	Birds
333	NC_029141	Birds
334	NC_026911	Birds
335	NC_008546	Birds
336	NC_028441	Birds
337	NC_015196	Birds
338	NC_027504	Birds
339	NC_018800	Birds
340	NC_012900	Birds
341	NC_020598	Birds
342	NC_015482	Birds
343	NC_012843	Birds
344	NC_018812	Birds
345	NC_020427	Birds
346	NC_025920	Birds
347	NC_018827	Birds
348	NC_027839	Birds
349	NC_018809	Birds
350	NC_025617	Birds
351	NC_002673	Birds
352	NC_025649	Birds
353	NC_017601	Birds
354	NC_018813	Birds
355	NC_021408	Birds
356	NC_027938	Birds
357	NC_014576	Birds
358	NC_024048	Birds
359	NC_011816	Birds
360	NC_015887	Birds
361	NC_025630	Birds
362	NC_016723	Birds
363	NC_010774	Birds
364	NC_032725	Birds
365	NC_031870	Birds
366	NC_024552	Birds
367	NC_026715	Birds
368	NC_010089	Birds
369	NC_011817	Birds
370	NC_019667	Birds
371	NC_015195	Birds
372	NC_021445	Birds
373	NC_025500	Birds
374	NC_025610	Birds
375	NC_008132	Birds
376	NC_022150	Birds
377	NC_024616	Birds
378	NC_027230	Birds
379	NC_026068	Birds
380	NC_003713	Birds
381	NC_024821	Birds
382	NC_025620	Birds
383	NC_027731	Birds
384	NC_024268	Birds
385	NC_012142	Birds
386	NC_027453	Birds
387	NC_018810	Birds
388	NC_015197	Birds
389	NC_015526	Birds
390	NC_020570	Birds
391	NC_025924	Birds
392	NC_027231	Birds
393	NC_025606	Birds
394	NC_027285	Birds
395	NC_025917	Birds
396	NC_010965	Birds
397	NC_015114	Birds
398	NC_025619	Birds
399	NC_020593	Birds
400	NC_008540	Birds
401	NC_032059	Birds
402	NC_020325	Birds
403	NC_028414	Birds
404	NC_026188	Birds
405	NC_025602	Birds
406	NC_025521	Birds
407	NC_029321	Birds
408	NC_021771	Birds
409	NC_025508	Birds
410	NC_027840	Birds
411	NC_029140	Birds
412	NC_032304	Birds
413	NC_032363	Birds
414	NC_011712	Birds
415	NC_018033	Birds
416	NC_002785	Birds
417	NC_025499	Birds
418	NC_029846	Birds
419	NC_007239	Birds
420	NC_007691	Birds
421	NC_003128	Birds
422	NC_024156	Birds
423	NC_025623	Birds
424	NC_027934	Birds
425	NC_029862	Birds
426	NC_026029	Birds
427	NC_031348	Birds
428	NC_024554	Birds
429	NC_002779	Birds
430	NC_029142	Birds
431	NC_023969	Birds
432	NC_015613	Birds
433	NC_013978	Birds
434	NC_005932	Birds
435	NC_012895	Birds
436	NC_029462	Birds
437	NC_024673	Birds
438	NC_026066	Birds
439	NC_004575	Birds
440	NC_020587	Birds
441	NC_026067	Birds
442	NC_027241	Birds
443	NC_007227	Birds
444	NC_031866	Birds
445	NC_028195	Birds
446	NC_027455	Birds
447	NC_025921	Birds
448	NC_029703	Birds
449	NC_026793	Birds
450	NC_014455	Birds
451	NC_024631	Birds
452	NC_025926	Birds
453	NC_030604	Birds
454	NC_020602	Birds
455	NC_025597	Birds
456	NC_024539	Birds
457	NC_027260	Birds
458	NC_024607	Birds
459	NC_015810	Birds
460	NC_028177	Birds
461	NC_031349	Birds
462	NC_024617	Birds
463	NC_020605	Birds
464	NC_025611	Birds
465	NC_029143	Birds
466	NC_027420	Birds
467	NC_020585	Birds
468	NC_018796	Birds
469	NC_013619	Birds
470	NC_022452	Birds
471	NC_008139	Birds
472	NC_030771	Birds
473	NC_024640	Birds
474	NC_008547	Birds
475	NC_030287	Birds
476	NC_031518	Birds
477	NC_028193	Birds
478	NC_031830	Birds
479	NC_020590	Birds
480	NC_032362	Birds
481	NC_025615	Birds
482	NC_025918	Birds
483	NC_030507	Birds
484	NC_011714	Birds
485	NC_016679	Birds
486	NC_020595	Birds
487	NC_025915	Birds
488	NC_014180	Birds
489	NC_029340	Birds
490	NC_023352	Birds
491	NC_026293	Birds
492	NC_002197	Birds
493	NC_010094	Birds
494	NC_015190	Birds
495	NC_016922	Birds
496	NC_025605	Birds
497	NC_015199	Birds
498	NC_024602	Birds
499	NC_018802	Birds
500	EF050073	Reptiles
501	KT613185	Reptiles
502	KP232959	Reptiles
503	NC_013841	Reptiles
504	DQ016387	Reptiles
505	DQ273697	Reptiles
506	NC_018793	Reptiles
507	KF425529	Reptiles
508	JX454991	Reptiles
509	FR694649	Reptiles
510	EU708434	Reptiles
511	EU913477	Reptiles
512	KP684155	Reptiles
513	LC073730	Reptiles
514	KX644918	Reptiles
515	DQ273698	Reptiles
516	MT561500	Reptiles
517	AY605482	Reptiles
518	MH000168	Reptiles
519	MF460363	Reptiles
520	FJ755181	Reptiles
521	AY605475	Reptiles
522	LC073724	Reptiles
523	NC_048521	Reptiles
524	NC_012436	Reptiles
525	KC438281	Reptiles
526	JX454972	Reptiles
527	EU728582	Reptiles
528	EU728579	Reptiles
529	KF572032	Reptiles
530	MF066951	Reptiles
531	NC_010970	Reptiles
532	JF964960	Reptiles
533	MH000144	Reptiles
534	NC_026028	Reptiles
535	MK775531	Reptiles
536	DQ080048	Reptiles
537	EU728583	Reptiles
538	AB475096	Reptiles
539	MH000139	Reptiles
540	KP996620	Reptiles
541	JX454971	Reptiles
542	AB266739	Reptiles
543	AB738953	Reptiles
544	KU507306	Reptiles
545	JF317644	Reptiles
546	KU833245	Reptiles
547	MH000147	Reptiles
548	KP996636	Reptiles
549	AB476400	Reptiles
550	AB980995	Reptiles
551	NC_009769	Reptiles
552	FJ460598	Reptiles
553	NC_028326	Reptiles
554	DQ080041	Reptiles
555	KF110978	Reptiles
556	HQ172157	Reptiles
557	LC073706	Reptiles
558	KJ004564	Reptiles
559	EF626807	Reptiles
560	AB218960	Reptiles
561	NC_028030	Reptiles
562	KJ630904	Reptiles
563	NC_004448	Reptiles
564	LC073721	Reptiles
565	NC_024179	Reptiles
566	JN582335	Reptiles
567	KY695463	Reptiles
568	NC_013988	Reptiles
569	MK256359	Reptiles
570	AB179620	Reptiles
571	JX455823	Reptiles
572	EF551001	Reptiles
573	LC073712	Reptiles
574	KT982276	Reptiles
575	NC_049067	Reptiles
576	MH410033	Reptiles
577	EU728592	Reptiles
578	KP981389	Reptiles
579	KM216748	Reptiles
580	AB610503	Reptiles
581	MK867844	Reptiles
582	NC_002073	Reptiles
583	AB738948	Reptiles
584	MH020638	Reptiles
585	EU747731	Reptiles
586	AB474918	Reptiles
587	EU913478	Reptiles
588	AB738945	Reptiles
589	AY605480	Reptiles
590	AB218884	Reptiles
591	DQ256377	Reptiles
592	JF317635	Reptiles
593	MG182599	Reptiles
594	NC_042247	Reptiles
595	KT726956	Reptiles
596	MK070315	Reptiles
597	MN136052	Reptiles
598	AB080237	Reptiles
599	AP018117	Reptiles
600	KT372881	Reptiles
601	KP996609	Reptiles
602	KJ486458	Reptiles
603	AB738950	Reptiles
604	KF874616	Reptiles
605	KM507330	Reptiles
606	EF626808	Reptiles
607	JN016746	Reptiles
608	DQ080043	Reptiles
609	DQ656607	Reptiles
610	MH000178	Reptiles
611	KM455054	Reptiles
612	LC431744	Reptiles
613	AY282753	Reptiles
614	LC073723	Reptiles
615	GU045452	Reptiles
616	KF279681	Reptiles
617	KU052866	Reptiles
618	AB080274	Reptiles
619	NC_035748	Reptiles
620	KP996640	Reptiles
621	DQ080042	Reptiles
622	KM186844	Reptiles
623	AB178897	Reptiles
624	MN136054	Reptiles
625	MK091854	Reptiles
626	NC_041282	Reptiles
627	NC_014343	Reptiles
628	EU728587	Reptiles
629	AB738952	Reptiles
630	EU443256	Reptiles
631	KC990021	Reptiles
632	KM257724	Reptiles
633	NC_012414	Reptiles
634	JF317642	Reptiles
635	KF850472	Reptiles
636	LC073734	Reptiles
637	LC073711	Reptiles
638	KT726957	Reptiles
639	MH000164	Reptiles
640	EU809939	Reptiles
641	LC073749	Reptiles
642	KT005800	Reptiles
643	NC_030273	Reptiles
644	DQ080044	Reptiles
645	EU747728	Reptiles
646	DQ343650	Reptiles
647	JQ086345	Reptiles
648	AY605474	Reptiles
649	EF222198	Reptiles
650	HM488008	Reptiles
651	MK284224	Reptiles
652	AP019518	Reptiles
653	JN020145	Reptiles
654	AB266748	Reptiles
655	NC_013481	Reptiles
656	MH000166	Reptiles
657	AJ404872	Reptiles
658	MH000184	Reptiles
659	EF222200	Reptiles
660	MK261077	Reptiles
661	NC_021479	Reptiles
662	AB738955	Reptiles
663	AB474914	Reptiles
664	KP996642	Reptiles
665	MN864228	Reptiles
666	KY747498	Reptiles
667	AB114447	Reptiles
668	LC073728	Reptiles
669	AB185327	Reptiles
670	EF222193	Reptiles
671	MK867843	Reptiles
672	MK450438	Reptiles
673	KT277937	Reptiles
674	AB218720	Reptiles
675	HM370130	Reptiles
676	MF615513	Reptiles
677	HQ853256	Reptiles
678	EF222196	Reptiles
679	HM636895	Reptiles
680	MF523224	Reptiles
681	LC073744	Reptiles
682	NC_048977	Reptiles
683	MK775532	Reptiles
684	NC_046007	Reptiles
685	NC_009509	Reptiles
686	FJ460597	Reptiles
687	AB162908	Reptiles
688	AB166795	Reptiles
689	LC073725	Reptiles
690	EU747730	Reptiles
691	AB175670	Reptiles
692	MN702771	Reptiles
693	NC_024164	Reptiles
694	AB474917	Reptiles
695	AB179619	Reptiles
696	LC073737	Reptiles
697	KC333650	Reptiles
698	JF317639	Reptiles
699	KX774423	Reptiles
700	KP996615	Reptiles
701	MK923980	Reptiles
702	AB610502	Reptiles
703	NC_009330	Reptiles
704	KY486272	Reptiles
705	MH626511	Reptiles
706	AB980996	Reptiles
707	MH329292	Reptiles
708	LC073713	Reptiles
709	KP996613	Reptiles
710	KT447436	Reptiles
711	GU183364	Reptiles
712	AM258984	Reptiles
713	KF311102	Reptiles
714	KP938958	Reptiles
715	KU736930	Reptiles
716	KM487696	Reptiles
717	MH000186	Reptiles
718	AB176924	Reptiles
719	NC_031432	Reptiles
720	HM636896	Reptiles
721	KJ920382	Reptiles
722	EU728591	Reptiles
723	AM176577	Reptiles
724	KP996639	Reptiles
725	KX881372	Reptiles
726	AB262447	Reptiles
727	DQ080040	Reptiles
728	KT005801	Reptiles
729	HM636894	Reptiles
730	KP666135	Reptiles
731	LC073718	Reptiles
732	EU728586	Reptiles
733	KJ713173	Reptiles
734	EF222197	Reptiles
735	MH000141	Reptiles
736	KP888955	Reptiles
737	MK570292	Reptiles
738	NC_011198	Reptiles
739	KM401599	Reptiles
740	KP996619	Reptiles
741	KP996614	Reptiles
742	NC_041302	Reptiles
743	JF712890	Reptiles
744	NC_041292	Reptiles
745	MK580979	Reptiles
746	KP126516	Reptiles
747	AB008539	Reptiles
748	AF366350	Reptiles
749	AY605477	Reptiles
750	MH000188	Reptiles
751	KM216749	Reptiles
752	KP100054	Reptiles
753	KF148620	Reptiles
754	KF003004	Reptiles
755	NC_042473	Reptiles
756	NC_011074	Reptiles
757	KP996612	Reptiles
758	JQ266015	Reptiles
759	KJ179950	Reptiles
760	EU728578	Reptiles
761	JN582334	Reptiles
762	KJ941042	Reptiles
763	KP996611	Reptiles
764	EF088646	Reptiles
765	HQ585889	Reptiles
766	KP996633	Reptiles
767	JX181764	Reptiles
768	NC_006132	Reptiles
769	NC_041290	Reptiles
770	GQ245970	Reptiles
771	AY605483	Reptiles
772	AP018115	Reptiles
773	JF317641	Reptiles
774	MH000155	Reptiles
775	MH000183	Reptiles
776	AP019398	Reptiles
777	KC692465	Reptiles
778	MN136057	Reptiles
779	NC_041287	Reptiles
780	AY605484	Reptiles
781	JF317638	Reptiles
782	EU728590	Reptiles
783	NC_041286	Reptiles
784	AB080273	Reptiles
785	AJ278511	Reptiles
786	KR149293	Reptiles
787	KJ530718	Reptiles
788	KM401547	Reptiles
789	DQ080050	Reptiles
790	AB016606	Reptiles
791	LC073709	Reptiles
792	AB079597	Reptiles
793	AB606969	Reptiles
794	HQ172156	Reptiles
795	DQ523161	Reptiles
796	AB079596	Reptiles
797	KF148621	Reptiles
798	MH000162	Reptiles
799	AB738944	Reptiles
800	AY605473	Reptiles
801	EF222202	Reptiles
802	HM641837	Reptiles
803	KT897595	Reptiles
804	KC578685	Reptiles
805	JF802204	Reptiles
806	AB218883	Reptiles
807	NC_016923	Reptiles
808	KT277936	Reptiles
809	KT279358	Reptiles
810	NC_010972	Reptiles
811	EF222199	Reptiles
812	KP996621	Reptiles
813	EF222189	Reptiles
814	AP018114	Reptiles
815	KJ551842	Reptiles
816	NC_036053	Reptiles
817	FJ424614	Reptiles
818	NC_041096	Reptiles
819	MN136060	Reptiles
820	MH000136	Reptiles
821	KP996632	Reptiles
822	NC_044186	Reptiles
823	AB012104	Reptiles
824	NC_014048	Reptiles
825	KT951839	Reptiles
826	GU144286	Reptiles
827	NC_037387	Reptiles
828	KJ689381	Reptiles
829	KF574821	Reptiles
830	MH000142	Reptiles
831	LC073747	Reptiles
832	KJ885621	Reptiles
833	LC073722	Reptiles
834	AB266749	Reptiles
835	MH000179	Reptiles
836	KP996630	Reptiles
837	DQ533485	Reptiles
838	MG383833	Reptiles
839	AJ810453	Reptiles
840	JN211315	Reptiles
841	KM093858	Reptiles
842	KC692463	Reptiles
843	EU579523	Reptiles
844	AB185326	Reptiles
845	FJ763736	Reptiles
846	EU913475	Reptiles
847	NC_046010	Reptiles
848	NC_012444	Reptiles
849	MG182598	Reptiles
850	KP256531	Reptiles
851	KJ680321	Reptiles
852	MH000149	Reptiles
853	KC990830	Reptiles
854	KC692461	Reptiles
855	DQ008215	Reptiles
856	DQ343648	Reptiles
857	NC_042474	Reptiles
858	AP019397	Reptiles
859	KP091282	Reptiles
860	MN136053	Reptiles
861	KJ179951	Reptiles
862	EF490071	Reptiles
863	MG431983	Reptiles
864	KC692462	Reptiles
865	GQ889364	Reptiles
866	JF966197	Reptiles
867	MH000171	Reptiles
868	DQ353946	Reptiles
869	KM104865	Reptiles
870	HM488007	Reptiles
871	HQ896027	Reptiles
872	AB477345	Reptiles
873	KU641019	Reptiles
874	KU997642	Reptiles
875	NC_041288	Reptiles
876	KF460436	Reptiles
877	KM017746	Reptiles
878	MH000177	Reptiles
879	MH000167	Reptiles
880	KP996628	Reptiles
881	NC_020340	Reptiles
882	KJ749841	Reptiles
883	LC073727	Reptiles
884	LC073707	Reptiles
885	JN016747	Reptiles
886	KF039901	Reptiles
887	JN865214	Reptiles
888	KJ486459	Reptiles
889	EF090421	Reptiles
890	LC073732	Reptiles
891	MG182397	Reptiles
892	DQ343647	Reptiles
893	NC_046006	Reptiles
894	MH717075	Reptiles
895	EF222194	Reptiles
896	MK334307	Reptiles
897	AB177878	Reptiles
898	DQ486893	Reptiles
899	AB177354	Reptiles
900	KF039900	Reptiles
901	KJ830752	Reptiles
902	FJ469674	Reptiles
903	KJ643142	Reptiles
904	MK450437	Reptiles
905	NC_045531	Reptiles
906	MH000151	Reptiles
907	AF039066	Reptiles
908	NC_048976	Reptiles
909	MT561497	Reptiles
910	KY073263	Reptiles
911	AM493870	Reptiles
912	HQ896026	Reptiles
913	MH000160	Reptiles
914	KU641018	Reptiles
915	MH748151	Reptiles
916	AB474916	Reptiles
917	AB661663	Reptiles
918	KR996131	Reptiles
919	HQ114563	Reptiles
920	JX292787	Reptiles
921	NC_009260	Reptiles
922	KU646826	Reptiles
923	DQ080049	Reptiles
924	AB612271	Reptiles
925	EU728585	Reptiles
926	MF571906	Reptiles
927	KF360246	Reptiles
928	AB474915	Reptiles
929	EF626811	Reptiles
930	MH000161	Reptiles
931	EF222195	Reptiles
932	LC073738	Reptiles
933	MH000170	Reptiles
934	LC073745	Reptiles
935	KU194299	Reptiles
936	KP996616	Reptiles
937	MH000157	Reptiles
938	NC_046009	Reptiles
939	KP262412	Reptiles
940	JX454990	Reptiles
941	JQ266017	Reptiles
942	LC073714	Reptiles
943	LC073740	Reptiles
944	NC_014054	Reptiles
945	AB266452	Reptiles
946	FJ752492	Reptiles
947	LC073716	Reptiles
948	DQ080046	Reptiles
949	AB661661	Reptiles
950	MH000153	Reptiles
951	NC_029166	Reptiles
952	KP279760	Reptiles
953	HM581978	Reptiles
954	KP981388	Reptiles
955	NC_042476	Reptiles
956	MH000182	Reptiles
957	NC_015235	Reptiles
958	MK370739	Reptiles
959	KU641028	Reptiles
960	EU443257	Reptiles
961	NC_012443	Reptiles
962	KU258498	Reptiles
963	GU320209	Reptiles
964	FJ915117	Reptiles
965	JX454975	Reptiles
966	KJ872487	Reptiles
967	NC_013990	Reptiles
968	MH460961	Reptiles
969	LC073733	Reptiles
970	MK780743	Reptiles
971	NC_037383	Reptiles
972	MH000176	Reptiles
973	EF090423	Reptiles
974	AM493869	Reptiles
975	LC073748	Reptiles
976	KM508815	Reptiles
977	KC692464	Reptiles
978	AP018118	Reptiles
979	KT962834	Reptiles
980	KC119493	Reptiles
981	NC_046794	Reptiles
982	AB177879	Reptiles
983	KM434236	Reptiles
984	KP900218	Reptiles
985	MG582067	Reptiles
986	LC073736	Reptiles
987	KP996635	Reptiles
988	KM065513	Reptiles
989	KP996617	Reptiles
990	MH000173	Reptiles
991	NC_041289	Reptiles
992	NC_013479	Reptiles
993	KR911720	Reptiles
994	MN136055	Reptiles
995	MN427890	Reptiles
996	EF222190	Reptiles
997	LC073710	Reptiles
998	FJ871126	Reptiles
999	AB661665	Reptiles
1000	NC_009863	Fish
1001	NC_022447	Fish
1002	NC_020149	Fish
1003	NC_029388	Fish
1004	NC_031593	Fish
1005	NC_020467	Fish
1006	NC_045066	Fish
1007	NC_005836	Fish
1008	NC_031629	Fish
1009	NC_007783	Fish
1010	NC_045916	Fish
1011	NC_024178	Fish
1012	NC_009058	Fish
1013	NC_035147	Fish
1014	NC_018600	Fish
1015	NC_020782	Fish
1016	NC_003186	Fish
1017	NC_022503	Fish
1018	NC_033932	Fish
1019	NC_024587	Fish
1020	NC_024939	Fish
1021	NC_030320	Fish
1022	NC_025770	Fish
1023	NC_016020	Fish
1024	NC_011627	Fish
1025	NC_024938	Fish
1026	NC_028279	Fish
1027	NC_022855	Fish
1028	NC_013138	Fish
1029	NC_004400	Fish
1030	NC_006537	Fish
1031	NC_006547	Fish
1032	NC_030590	Fish
1033	NC_011941	Fish
1034	NC_024858	Fish
1035	NC_027410	Fish
1036	NC_023378	Fish
1037	NC_046462	Fish
1038	NC_029247	Fish
1039	NC_043847	Fish
1040	NC_004299	Fish
1041	NC_029444	Fish
1042	NC_017838	Fish
1043	NC_027733	Fish
1044	NC_021763	Fish
1045	NC_038151	Fish
1046	NC_011936	Fish
1047	NC_022181	Fish
1048	NC_004595	Fish
1049	NC_037131	Fish
1050	NC_021603	Fish
1051	NC_013071	Fish
1052	NC_008678	Fish
1053	NC_027238	Fish
1054	NC_013140	Fish
1055	NC_015813	Fish
1056	NC_026122	Fish
1057	NC_020011	Fish
1058	NC_024536	Fish
1059	NC_036719	Fish
1060	NC_004401	Fish
1061	NC_022192	Fish
1062	NC_029479	Fish
1063	NC_024032	Fish
1064	NC_030318	Fish
1065	NC_023447	Fish
1066	NC_043918	Fish
1067	NC_011928	Fish
1068	NC_009578	Fish
1069	NC_010979	Fish
1070	NC_026464	Fish
1071	NC_033923	Fish
1072	NC_003179	Fish
1073	NC_022484	Fish
1074	NC_042684	Fish
1075	NC_013617	Fish
1076	NC_004698	Fish
1077	NC_037405	Fish
1078	NC_037013	Fish
1079	NC_026455	Fish
1080	NC_008647	Fish
1081	NC_026451	Fish
1082	NC_020345	Fish
1083	NC_046444	Fish
1084	NC_035064	Fish
1085	NC_024847	Fish
1086	NC_006545	Fish
1087	NC_011599	Fish
1088	NC_010194	Fish
1089	NC_018045	Fish
1090	NC_008127	Fish
1091	NC_018774	Fish
1092	NC_032715	Fish
1093	NC_022951	Fish
1094	NC_005251	Fish
1095	NC_024285	Fish
1096	NC_022818	Fish
1097	NC_029159	Fish
1098	NC_026912	Fish
1099	NC_036147	Fish
1100	NC_013754	Fish
1101	NC_026211	Fish
1102	NC_037925	Fish
